Year,Quarter,Region,Industry,Female Employment Rate 
2020,Q3,山东省,法律助理,0.0924991513144003
2020,Q3,山东省,牙科助理,0.7745371766897065
2020,Q3,山东省,医疗记录员,1.3295357154203402
2020,Q3,山东省,营销专员,1.8436302037957732
2020,Q3,山东省,公关专员,0.4190110108649478
2020,Q3,山东省,教育咨询顾问,0.27617991065619996
2020,Q3,山东省,拍卖师,0.2767815437552942
2020,Q3,山东省,银行柜员,0.5582104266040575
2020,Q3,山东省,零售店经理,1.7580056408881768
2020,Q3,山东省,酒店前台,1.0753522449602784
2020,Q3,山东省,旅馆经理,2.1000529826340264
2020,Q3,山东省,健康顾问,1.4702418319310964
2020,Q3,山东省,美发师,1.8874687143850872
2020,Q3,山东省,美体师,1.4833487855350749
2020,Q3,山东省,宠物美容师,2.475706473594954
2020,Q3,山东省,家政服务员,2.226421644705107
2020,Q3,山东省,空乘人员,0.8135919524539411
2020,Q3,山东省,旅行社操作员,2.0819779201061523
2020,Q3,山东省,婴儿游泳教练,1.0948246884293886
2020,Q3,山东省,艺术品销售,1.8901169485595601
2020,Q3,山东省,广告销售代表,1.714212621090735
2020,Q3,山东省,咖啡师,0.3606909808175708
2020,Q3,山东省,甜品师,0.09690633206609765
2020,Q3,山东省,插画师,1.2761971157308745
2020,Q3,山东省,其他,33.31151667526747
2020,Q3,河南省,美甲师,0.7615027832791572
2020,Q3,河南省,化妆师,1.9894153888186974
2020,Q3,河南省,月嫂,1.9760644727156196
2020,Q3,河南省,会计师,2.516987041300796
2020,Q3,河南省,幼儿园教师,1.6848148302339863
2020,Q3,河南省,瑜伽教练,0.9498616772823126
2020,Q3,河南省,护士,1.3008619768093135
2020,Q3,河南省,人力资源专员,2.0047852061968356
2020,Q3,河南省,社交媒体经理,0.7145556996019388
2020,Q3,河南省,室内设计师,1.0536437528380498
2020,Q3,河南省,服装设计师,0.2262272390963087
2020,Q3,河南省,饮食营养师,1.4062516275113566
2020,Q3,河南省,客户服务代表,1.6202777358173197
2020,Q3,河南省,旅游顾问,0.9215369909744611
2020,Q3,河南省,美容顾问,2.2335246533839586
2020,Q3,河南省,婚礼策划师,2.5036058672515784
2020,Q3,河南省,图书管理员,2.2031585346944222
2020,Q3,河南省,儿童心理咨询师,0.7422646869134394
2020,Q3,河南省,珠宝设计师,1.895201884851312
2020,Q3,河南省,花艺师,0.14792698785599082
2020,Q3,河南省,音乐教师,0.6783512480045175
2020,Q3,河南省,舞蹈教师,0.13364489952065317
2020,Q3,河南省,保险代理人,0.682961338994526
2020,Q3,河南省,文案策划,1.0263806103545283
2020,Q3,河南省,秘书,0.9406020226596857
2020,Q3,河南省,接待员,2.1216352486474137
2020,Q3,河南省,法律助理,0.5112309457448001
2020,Q3,河南省,牙科助理,2.3813267613629754
2020,Q3,河南省,医疗记录员,0.5091074788383502
2020,Q3,河南省,营销专员,1.1543889250394568
2020,Q3,河南省,公关专员,2.4875099150419118
2020,Q3,河南省,教育咨询顾问,0.4127443095386713
2020,Q3,河南省,拍卖师,1.6539129158882737
2020,Q3,河南省,银行柜员,0.9033031618035391
2020,Q3,河南省,零售店经理,1.482079618027678
2020,Q3,河南省,酒店前台,1.6237790460914452
2020,Q3,河南省,旅馆经理,1.166387677940949
2020,Q3,河南省,健康顾问,2.2911602729874425
2020,Q3,河南省,美发师,0.7279183559422971
2020,Q3,河南省,美体师,1.6361189362520154
2020,Q3,河南省,宠物美容师,1.2098222823408087
2020,Q3,河南省,家政服务员,1.7854280450666362
2020,Q3,河南省,空乘人员,0.1254234129071564
2020,Q3,河南省,旅行社操作员,1.1595718526885312
2020,Q3,河南省,婴儿游泳教练,2.096191178754386
2020,Q3,河南省,艺术品销售,1.075484002313738
2020,Q3,河南省,广告销售代表,0.11323662604983148
2020,Q3,河南省,咖啡师,0.791065397474479
2020,Q3,河南省,甜品师,2.5102076224300527
2020,Q3,河南省,插画师,1.477625063966949
2020,Q3,河南省,其他,34.278931789899445
2020,Q3,湖北省,美甲师,2.2630122998720372
2020,Q3,湖北省,化妆师,0.8353437250638636
2020,Q3,湖北省,月嫂,0.2901137662654124
2020,Q3,湖北省,会计师,0.1368945714504691
2020,Q3,湖北省,幼儿园教师,0.03698816264880607
2020,Q3,湖北省,瑜伽教练,2.2162619410705187
2020,Q3,湖北省,护士,2.2315292299642335
2020,Q3,湖北省,人力资源专员,0.5475976932635398
2020,Q3,湖北省,社交媒体经理,1.5846737536502853
2020,Q3,湖北省,室内设计师,2.164029730215556
2020,Q3,湖北省,服装设计师,1.8334182892120963
2020,Q3,湖北省,饮食营养师,1.8357413173915091
2020,Q3,湖北省,客户服务代表,0.9880598711972662
2020,Q3,湖北省,旅游顾问,1.895691934185326
2020,Q3,湖北省,美容顾问,2.3020790847775046
2020,Q3,湖北省,婚礼策划师,2.350099796395131
2020,Q3,湖北省,图书管理员,1.037025874771747
2020,Q3,湖北省,儿童心理咨询师,1.4505292410872757
2020,Q3,湖北省,珠宝设计师,2.1106911861744457
2020,Q3,湖北省,花艺师,0.9226076476972727
2020,Q3,湖北省,音乐教师,2.5373886286178893
2020,Q3,湖北省,舞蹈教师,1.4262221581248469
2020,Q3,湖北省,保险代理人,0.9513835442006991
2020,Q3,湖北省,文案策划,0.07768555713942604
2020,Q3,湖北省,秘书,1.828359213407986
2020,Q3,湖北省,接待员,2.390983429413661
2020,Q3,湖北省,法律助理,1.6768937453050807
2020,Q3,湖北省,牙科助理,1.3682705837112543
2020,Q3,湖北省,医疗记录员,0.6511158657272065
2020,Q3,湖北省,营销专员,0.9699628811628115
2020,Q3,湖北省,公关专员,2.0850882250835197
2020,Q3,湖北省,教育咨询顾问,1.1358803668487296
2020,Q3,湖北省,拍卖师,1.6257198033988296
2020,Q3,湖北省,银行柜员,2.3351968919335175
2020,Q3,湖北省,零售店经理,0.8657322944475894
2020,Q3,湖北省,酒店前台,2.2809435042286057
2020,Q3,湖北省,旅馆经理,2.3299148939868184
2020,Q3,湖北省,健康顾问,0.4406184471409922
2020,Q3,湖北省,美发师,0.21041887324811667
2020,Q3,湖北省,美体师,2.131901232028851
2020,Q3,湖北省,宠物美容师,1.876463211101586
2020,Q3,湖北省,家政服务员,2.275776520940373
2020,Q3,湖北省,空乘人员,1.5485276644405999
2020,Q3,湖北省,旅行社操作员,0.2745527144234063
2020,Q3,湖北省,婴儿游泳教练,1.7983946135358595
2020,Q3,湖北省,艺术品销售,0.10708958251621925
2020,Q3,湖北省,广告销售代表,1.2174885392324803
2020,Q3,湖北省,咖啡师,0.7379938671266757
2020,Q3,湖北省,甜品师,1.2894704678798374
2020,Q3,湖北省,插画师,0.39588176558698607
2020,Q3,湖北省,其他,30.12629179770525
2020,Q3,湖南省,美甲师,1.210879833749334
2020,Q3,湖南省,化妆师,1.3569918186761634
2020,Q3,湖南省,月嫂,0.10030216259934414
2020,Q3,湖南省,会计师,2.0981466833919282
2020,Q3,湖南省,幼儿园教师,1.3448605115311572
2020,Q3,湖南省,瑜伽教练,2.326789886778421
2020,Q3,湖南省,护士,0.6350359208248434
2020,Q3,湖南省,人力资源专员,2.029672597215612
2020,Q3,湖南省,社交媒体经理,0.4072143620020114
2020,Q3,湖南省,室内设计师,0.9221655497245759
2020,Q3,湖南省,服装设计师,0.618294044962378
2020,Q3,湖南省,饮食营养师,2.170991431964928
2020,Q3,湖南省,客户服务代表,2.205168798088001
2020,Q3,湖南省,旅游顾问,2.111319792344473
2020,Q3,湖南省,美容顾问,2.222721476116914
2020,Q3,湖南省,婚礼策划师,1.9451781436223614
2020,Q3,湖南省,图书管理员,0.25350275624662727
2020,Q3,湖南省,儿童心理咨询师,0.037672856401707144
2020,Q3,湖南省,珠宝设计师,0.6107268416782907
2020,Q3,湖南省,花艺师,0.816558903661749
2020,Q3,湖南省,音乐教师,0.4402884877150703
2020,Q3,湖南省,舞蹈教师,1.6212869539793417
2020,Q3,湖南省,保险代理人,0.12211080204409955
2020,Q3,湖南省,文案策划,0.6372572637487549
2020,Q3,湖南省,秘书,1.4130520336634083
2020,Q3,湖南省,接待员,2.2722595253970623
2020,Q3,湖南省,法律助理,0.23743813102504502
2020,Q3,湖南省,牙科助理,0.03697782269723485
2020,Q3,湖南省,医疗记录员,0.6110196412431333
2020,Q3,湖南省,营销专员,0.840975923145876
2020,Q3,湖南省,公关专员,1.291032002332426
2020,Q3,湖南省,教育咨询顾问,2.2944749846411283
2020,Q3,湖南省,拍卖师,1.2757843737674721
2020,Q3,湖南省,银行柜员,1.7936457187148718
2020,Q3,湖南省,零售店经理,2.1727508841783143
2020,Q3,湖南省,酒店前台,0.4861556842464196
2020,Q3,湖南省,旅馆经理,1.532463759555746
2020,Q3,湖南省,健康顾问,0.47835280495783056
2020,Q3,湖南省,美发师,1.402290115718566
2020,Q3,湖南省,美体师,0.34276815921227627
2020,Q3,湖南省,宠物美容师,1.480883322373358
2020,Q3,湖南省,家政服务员,0.2048542703972203
2020,Q3,湖南省,空乘人员,1.2285774900742394
2020,Q3,湖南省,旅行社操作员,1.9904236516297975
2020,Q3,湖南省,婴儿游泳教练,1.4028854699060076
2020,Q3,湖南省,艺术品销售,1.4169401385923843
2020,Q3,湖南省,广告销售代表,2.3376098370913496
2020,Q3,湖南省,咖啡师,2.3228552421736683
2020,Q3,湖南省,甜品师,0.13667666739915493
2020,Q3,湖南省,插画师,2.0902336656274523
2020,Q3,湖南省,其他,38.66148080117047
2020,Q3,广东省,美甲师,2.447897848691867
2020,Q3,广东省,化妆师,1.7888393963205742
2020,Q3,广东省,月嫂,1.3525538743218435
2020,Q3,广东省,会计师,0.3212819816860096
2020,Q3,广东省,幼儿园教师,1.809898043736258
2020,Q3,广东省,瑜伽教练,0.4007086984135386
2020,Q3,广东省,护士,0.57294693194561
2020,Q3,广东省,人力资源专员,0.9667592832750903
2020,Q3,广东省,社交媒体经理,0.5329646709499145
2020,Q3,广东省,室内设计师,0.03976041091429491
2020,Q3,广东省,服装设计师,2.3703755078535615
2020,Q3,广东省,饮食营养师,0.3740574995179867
2020,Q3,广东省,客户服务代表,2.361602195730934
2020,Q3,广东省,旅游顾问,0.09321097049467747
2020,Q3,广东省,美容顾问,2.261931448301102
2020,Q3,广东省,婚礼策划师,2.7958481526402448
2020,Q3,广东省,图书管理员,0.3041779705631499
2020,Q3,广东省,儿童心理咨询师,2.418289090479932
2020,Q3,广东省,珠宝设计师,0.07968270355526826
2020,Q3,广东省,花艺师,0.9395045484496031
2020,Q3,广东省,音乐教师,0.21386594708679632
2020,Q3,广东省,舞蹈教师,2.4895805158196467
2020,Q3,广东省,保险代理人,1.9799462840552056
2020,Q3,广东省,文案策划,1.9366796512191924
2020,Q3,广东省,秘书,2.4364690384806336
2020,Q3,广东省,接待员,0.5250030509773809
2020,Q3,广东省,法律助理,0.8661835032276807
2020,Q3,广东省,牙科助理,1.9397160446139023
2020,Q3,广东省,医疗记录员,0.00202999710630949
2020,Q3,广东省,营销专员,0.38310678617981
2020,Q3,广东省,公关专员,2.5001887641592777
2020,Q3,广东省,教育咨询顾问,2.6384536988366185
2020,Q3,广东省,拍卖师,0.11801073778073176
2020,Q3,广东省,银行柜员,1.609759284808439
2020,Q3,广东省,零售店经理,1.8561802245820713
2020,Q3,广东省,酒店前台,0.442558521518854
2020,Q3,广东省,旅馆经理,1.3057672987954345
2020,Q3,广东省,健康顾问,1.7027529661226022
2020,Q3,广东省,美发师,0.19186452688995836
2020,Q3,广东省,美体师,2.4624777165756466
2020,Q3,广东省,宠物美容师,1.5112937926478465
2020,Q3,广东省,家政服务员,1.395604044558122
2020,Q3,广东省,空乘人员,0.6807410823299657
2020,Q3,广东省,旅行社操作员,1.9380730854466706
2020,Q3,广东省,婴儿游泳教练,0.10299967750347938
2020,Q3,广东省,艺术品销售,0.7204396178233902
2020,Q3,广东省,广告销售代表,2.184993864245937
2020,Q3,广东省,咖啡师,2.067160433919278
2020,Q3,广东省,甜品师,0.3911688213855473
2020,Q3,广东省,插画师,0.8153334865969348
2020,Q3,广东省,其他,36.35930630686518
2020,Q3,海南省,美甲师,0.7745780625415137
2020,Q3,海南省,化妆师,0.3249436459807575
2020,Q3,海南省,月嫂,1.8453108647539787
2020,Q3,海南省,会计师,1.6691132107962987
2020,Q3,海南省,幼儿园教师,1.3465832776486242
2020,Q3,海南省,瑜伽教练,1.853835427951035
2020,Q3,海南省,护士,0.9260003367066977
2020,Q3,海南省,人力资源专员,1.7117451067282623
2020,Q3,海南省,社交媒体经理,1.2682801650155346
2020,Q3,海南省,室内设计师,0.9061581574709194
2020,Q3,海南省,服装设计师,1.403486017027668
2020,Q3,海南省,饮食营养师,1.783838029218524
2020,Q3,海南省,客户服务代表,1.7554324597876523
2020,Q3,海南省,旅游顾问,1.5159413083804323
2020,Q3,海南省,美容顾问,0.6882199671416062
2020,Q3,海南省,婚礼策划师,2.0040334296516757
2020,Q3,海南省,图书管理员,1.1821959072194108
2020,Q3,海南省,儿童心理咨询师,1.827831778085092
2020,Q3,海南省,珠宝设计师,0.5502820373922154
2020,Q3,海南省,花艺师,0.6691953995242803
2020,Q3,海南省,音乐教师,0.6237665459812739
2020,Q3,海南省,舞蹈教师,1.1501371755600729
2020,Q3,海南省,保险代理人,1.9151801062211002
2020,Q3,海南省,文案策划,0.8008769485537767
2020,Q3,海南省,秘书,1.3252075213841479
2020,Q3,海南省,接待员,1.9888585014769393
2020,Q3,海南省,法律助理,1.3138324879854908
2020,Q3,海南省,牙科助理,1.503945837425442
2020,Q3,海南省,医疗记录员,1.738940045950015
2020,Q3,海南省,营销专员,1.0156083698959453
2020,Q3,海南省,公关专员,1.4950516468188562
2020,Q3,海南省,教育咨询顾问,0.1978969625795864
2020,Q3,海南省,拍卖师,1.016452087371482
2020,Q3,海南省,银行柜员,1.2785983662946574
2020,Q3,海南省,零售店经理,1.1491187489089059
2020,Q3,海南省,酒店前台,0.5014573723329401
2020,Q3,海南省,旅馆经理,0.8371492371395907
2020,Q3,海南省,健康顾问,1.3023173500940115
2020,Q3,海南省,美发师,0.2936678076150426
2020,Q3,海南省,美体师,1.099059745898905
2020,Q3,海南省,宠物美容师,0.1794262594210827
2020,Q3,海南省,家政服务员,2.16521131123394
2020,Q3,海南省,空乘人员,1.4477729913765554
2020,Q3,海南省,旅行社操作员,1.4136984973366284
2020,Q3,海南省,婴儿游泳教练,1.265779016091988
2020,Q3,海南省,艺术品销售,1.227635536524074
2020,Q3,海南省,广告销售代表,0.6696256888798069
2020,Q3,海南省,咖啡师,0.22319366405262966
2020,Q3,海南省,甜品师,1.574032308647175
2020,Q3,海南省,插画师,0.4809073500009538
2020,Q3,海南省,其他,40.7985899219248
2020,Q3,四川省,美甲师,1.5297149923836706
2020,Q3,四川省,化妆师,0.08913352063890566
2020,Q3,四川省,月嫂,1.693880454492143
2020,Q3,四川省,会计师,1.7910677875516732
2020,Q3,四川省,幼儿园教师,0.5382128461169686
2020,Q3,四川省,瑜伽教练,0.4198855307755794
2020,Q3,四川省,护士,1.2031574534575833
2020,Q3,四川省,人力资源专员,2.202433335770721
2020,Q3,四川省,社交媒体经理,1.8451059784085297
2020,Q3,四川省,室内设计师,0.8390309719782957
2020,Q3,四川省,服装设计师,1.846027172742329
2020,Q3,四川省,饮食营养师,0.5782659361746075
2020,Q3,四川省,客户服务代表,0.6595590210421725
2020,Q3,四川省,旅游顾问,0.3083212689293965
2020,Q3,四川省,美容顾问,0.05381865384226556
2020,Q3,四川省,婚礼策划师,1.7208640060302085
2020,Q3,四川省,图书管理员,0.18791807078333359
2020,Q3,四川省,儿童心理咨询师,1.0754922812291599
2020,Q3,四川省,珠宝设计师,2.326875822426454
2020,Q3,四川省,花艺师,0.26256621977538996
2020,Q3,四川省,音乐教师,2.3756938640727814
2020,Q3,四川省,舞蹈教师,2.005277824700312
2020,Q3,四川省,保险代理人,0.2907095423956377
2020,Q3,四川省,文案策划,2.2749936817348346
2020,Q3,四川省,秘书,0.28149761900793807
2020,Q3,四川省,接待员,2.2641668126247305
2020,Q3,四川省,法律助理,0.8551010852960331
2020,Q3,四川省,牙科助理,0.7344272877142725
2020,Q3,四川省,医疗记录员,0.7441163342276755
2020,Q3,四川省,营销专员,0.951025627126218
2020,Q3,四川省,公关专员,0.7669167325008329
2020,Q3,四川省,教育咨询顾问,1.7536626998879044
2020,Q3,四川省,拍卖师,2.0817916144891693
2020,Q3,四川省,银行柜员,0.680246923467422
2020,Q3,四川省,零售店经理,1.2552033828785731
2020,Q3,四川省,酒店前台,0.82838010719575
2020,Q3,四川省,旅馆经理,1.2399501193234663
2020,Q3,四川省,健康顾问,0.6222058190861163
2020,Q3,四川省,美发师,2.046489063901869
2020,Q3,四川省,美体师,2.309092202802807
2020,Q3,四川省,宠物美容师,0.3885927398845024
2020,Q3,四川省,家政服务员,2.3704197371371736
2020,Q3,四川省,空乘人员,0.266227941503075
2020,Q3,四川省,旅行社操作员,0.14537769875885634
2020,Q3,四川省,婴儿游泳教练,0.2707086609369017
2020,Q3,四川省,艺术品销售,0.7545038198374214
2020,Q3,四川省,广告销售代表,0.10717753558524111
2020,Q3,四川省,咖啡师,1.5613860122098642
2020,Q3,四川省,甜品师,0.6060223804862566
2020,Q3,四川省,插画师,0.633678250372431
2020,Q3,四川省,其他,45.36362555430455
2020,Q3,贵州省,美甲师,1.685926256237318
2020,Q3,贵州省,化妆师,1.068200245359146
2020,Q3,贵州省,月嫂,1.5239169978567577
2020,Q3,贵州省,会计师,0.3582741184138186
2020,Q3,贵州省,幼儿园教师,0.005608228472123211
2020,Q3,贵州省,瑜伽教练,0.9658029487393622
2020,Q3,贵州省,护士,0.26897010769995916
2020,Q3,贵州省,人力资源专员,2.605296886707689
2020,Q3,贵州省,社交媒体经理,1.5836164487355227
2020,Q3,贵州省,室内设计师,1.011488381912375
2020,Q3,贵州省,服装设计师,1.3286067682387743
2020,Q3,贵州省,饮食营养师,2.718012847334044
2020,Q3,贵州省,客户服务代表,2.918185670540828
2020,Q3,贵州省,旅游顾问,0.8753080870956287
2020,Q3,贵州省,美容顾问,0.6837889109900938
2020,Q3,贵州省,婚礼策划师,2.409333925741511
2020,Q3,贵州省,图书管理员,2.515755420340339
2020,Q3,贵州省,儿童心理咨询师,0.3635353917860758
2020,Q3,贵州省,珠宝设计师,0.8934088284355886
2020,Q3,贵州省,花艺师,0.08216772203108212
2020,Q3,贵州省,音乐教师,2.544407910897951
2020,Q3,贵州省,舞蹈教师,0.4063451028890675
2020,Q3,贵州省,保险代理人,2.746532300756291
2020,Q3,贵州省,文案策划,2.205609304934759
2020,Q3,贵州省,秘书,2.013424908607408
2020,Q3,贵州省,接待员,0.11668040862292793
2020,Q3,贵州省,法律助理,1.6687361454169252
2020,Q3,贵州省,牙科助理,1.5777389262568768
2020,Q3,贵州省,医疗记录员,2.5494375081067395
2020,Q3,贵州省,营销专员,2.0505428656702835
2020,Q3,贵州省,公关专员,1.9868908534306826
2020,Q3,贵州省,教育咨询顾问,2.092535778554316
2020,Q3,贵州省,拍卖师,2.117048615640648
2020,Q3,贵州省,银行柜员,0.33873442587844
2020,Q3,贵州省,零售店经理,0.09961083405420527
2020,Q3,贵州省,酒店前台,0.21328453141499693
2020,Q3,贵州省,旅馆经理,2.124700219191415
2020,Q3,贵州省,健康顾问,1.1594032324475354
2020,Q3,贵州省,美发师,2.6060134737114917
2020,Q3,贵州省,美体师,0.41456760129163034
2020,Q3,贵州省,宠物美容师,0.826555466158766
2020,Q3,贵州省,家政服务员,0.2710171238553729
2020,Q3,贵州省,空乘人员,2.2430216725142116
2020,Q3,贵州省,旅行社操作员,1.73126100246321
2020,Q3,贵州省,婴儿游泳教练,0.8310657182640679
2020,Q3,贵州省,艺术品销售,1.068545807421103
2020,Q3,贵州省,广告销售代表,2.6566487266695407
2020,Q3,贵州省,咖啡师,0.6601821975383704
2020,Q3,贵州省,甜品师,1.776914940425523
2020,Q3,贵州省,插画师,0.7653839933489972
2020,Q3,贵州省,其他,30.271954210898215
2020,Q3,云南省,美甲师,2.4875969203609216
2020,Q3,云南省,化妆师,1.5241267008114059
2020,Q3,云南省,月嫂,0.12739158622176985
2020,Q3,云南省,会计师,2.12187117618152
2020,Q3,云南省,幼儿园教师,0.7435449710386692
2020,Q3,云南省,瑜伽教练,2.509782920458213
2020,Q3,云南省,护士,1.4030170023018083
2020,Q3,云南省,人力资源专员,1.2604238773745657
2020,Q3,云南省,社交媒体经理,1.7589834117223464
2020,Q3,云南省,室内设计师,0.018432214140163432
2020,Q3,云南省,服装设计师,0.02781194031319362
2020,Q3,云南省,饮食营养师,1.666591443274003
2020,Q3,云南省,客户服务代表,2.2850661928749343
2020,Q3,云南省,旅游顾问,2.694665414360306
2020,Q3,云南省,美容顾问,0.7230305773041883
2020,Q3,云南省,婚礼策划师,1.4417968794364078
2020,Q3,云南省,图书管理员,2.386296654813793
2020,Q3,云南省,儿童心理咨询师,2.2547709688717696
2020,Q3,云南省,珠宝设计师,0.7336196565038645
2020,Q3,云南省,花艺师,1.1461511468248713
2020,Q3,云南省,音乐教师,0.17251070653743777
2020,Q3,云南省,舞蹈教师,0.3259180998805654
2020,Q3,云南省,保险代理人,0.7954200234506045
2020,Q3,云南省,文案策划,2.3807275387190674
2020,Q3,云南省,秘书,2.098642602585138
2020,Q3,云南省,接待员,2.403636509718125
2020,Q3,云南省,法律助理,2.5820811011239098
2020,Q3,云南省,牙科助理,0.7571907934465348
2020,Q3,云南省,医疗记录员,0.05231450159752652
2020,Q3,云南省,营销专员,0.4855727840651897
2020,Q3,云南省,公关专员,2.0912358420711525
2020,Q3,云南省,教育咨询顾问,0.3754021860864729
2020,Q3,云南省,拍卖师,1.10605432268029
2020,Q3,云南省,银行柜员,1.641679112150531
2020,Q3,云南省,零售店经理,1.276520297062121
2020,Q3,云南省,酒店前台,0.5478062125045624
2020,Q3,云南省,旅馆经理,0.34251148422910294
2020,Q3,云南省,健康顾问,1.7729342773740069
2020,Q3,云南省,美发师,1.414512549149213
2020,Q3,云南省,美体师,2.078126210718154
2020,Q3,云南省,宠物美容师,2.562846149602821
2020,Q3,云南省,家政服务员,2.18407449727513
2020,Q3,云南省,空乘人员,0.3329802152165893
2020,Q3,云南省,旅行社操作员,0.8563867603412801
2020,Q3,云南省,婴儿游泳教练,0.7499793672849567
2020,Q3,云南省,艺术品销售,1.8233463072599498
2020,Q3,云南省,广告销售代表,1.428572450355865
2020,Q3,云南省,咖啡师,0.5656792922431141
2020,Q3,云南省,甜品师,0.5751033249345493
2020,Q3,云南省,插画师,2.307162012643786
2020,Q3,云南省,其他,32.598100812503546
2020,Q3,陕西省,美甲师,2.895887667838579
2020,Q3,陕西省,化妆师,0.31855037241492257
2020,Q3,陕西省,月嫂,0.13470964102334235
2020,Q3,陕西省,会计师,2.8764003515188006
2020,Q3,陕西省,幼儿园教师,1.4209982705305964
2020,Q3,陕西省,瑜伽教练,2.981301723434254
2020,Q3,陕西省,护士,2.746741258641542
2020,Q3,陕西省,人力资源专员,2.3657037768183997
2020,Q3,陕西省,社交媒体经理,1.9035854016535136
2020,Q3,陕西省,室内设计师,0.16159604437813888
2020,Q3,陕西省,服装设计师,0.8308643318851663
2020,Q3,陕西省,饮食营养师,2.3274872199512986
2020,Q3,陕西省,客户服务代表,2.8681449502259877
2020,Q3,陕西省,旅游顾问,0.09998156790790748
2020,Q3,陕西省,美容顾问,0.12646827110970485
2020,Q3,陕西省,婚礼策划师,1.372803718856174
2020,Q3,陕西省,图书管理员,0.7949790574411222
2020,Q3,陕西省,儿童心理咨询师,2.410764182317334
2020,Q3,陕西省,珠宝设计师,1.1126900281245495
2020,Q3,陕西省,花艺师,1.5396384435086246
2020,Q3,陕西省,音乐教师,0.03239611445158841
2020,Q3,陕西省,舞蹈教师,1.0377264168376406
2020,Q3,陕西省,保险代理人,3.0492182520266757
2020,Q3,陕西省,文案策划,2.1199113842328323
2020,Q3,陕西省,秘书,1.8981910428411617
2020,Q3,陕西省,接待员,0.6522642548962552
2020,Q3,陕西省,法律助理,0.3427670335748495
2020,Q3,陕西省,牙科助理,1.1551278771635913
2020,Q3,陕西省,医疗记录员,1.2878428709721066
2020,Q3,陕西省,营销专员,0.026618855568951327
2020,Q3,陕西省,公关专员,0.9793934431522449
2020,Q3,陕西省,教育咨询顾问,1.789182300971889
2020,Q3,陕西省,拍卖师,0.08615423943667463
2020,Q3,陕西省,银行柜员,2.0730092514658387
2020,Q3,陕西省,零售店经理,1.952225602790656
2020,Q3,陕西省,酒店前台,1.1795942956804477
2020,Q3,陕西省,旅馆经理,0.2874625235979085
2020,Q3,陕西省,健康顾问,0.5815276341245236
2020,Q3,陕西省,美发师,1.2840459339706827
2020,Q3,陕西省,美体师,2.022102164905035
2020,Q3,陕西省,宠物美容师,1.7534530681050267
2020,Q3,陕西省,家政服务员,1.0889486223415676
2020,Q3,陕西省,空乘人员,0.03046954211921123
2020,Q3,陕西省,旅行社操作员,1.867986428643178
2020,Q3,陕西省,婴儿游泳教练,0.8426548132394598
2020,Q3,陕西省,艺术品销售,2.5726811149543227
2020,Q3,陕西省,广告销售代表,0.18913607571046573
2020,Q3,陕西省,咖啡师,1.0560431784320792
2020,Q3,陕西省,甜品师,2.016537113212481
2020,Q3,陕西省,插画师,0.4358339838789485
2020,Q3,陕西省,其他,33.02019828712176
2020,Q3,甘肃省,美甲师,1.789548912113995
2020,Q3,甘肃省,化妆师,2.1389678562657712
2020,Q3,甘肃省,月嫂,2.126697946307255
2020,Q3,甘肃省,会计师,1.1705007608247011
2020,Q3,甘肃省,幼儿园教师,0.11104225306098323
2020,Q3,甘肃省,瑜伽教练,1.963717978653329
2020,Q3,甘肃省,护士,0.506456353381316
2020,Q3,甘肃省,人力资源专员,1.263578663767441
2020,Q3,甘肃省,社交媒体经理,1.5460302714421004
2020,Q3,甘肃省,室内设计师,1.5943419452381515
2020,Q3,甘肃省,服装设计师,1.3211416805694323
2020,Q3,甘肃省,饮食营养师,1.5147750496182848
2020,Q3,甘肃省,客户服务代表,0.2812105405100893
2020,Q3,甘肃省,旅游顾问,1.2036208726353168
2020,Q3,甘肃省,美容顾问,0.7493048955518322
2020,Q3,甘肃省,婚礼策划师,2.304152692150757
2020,Q3,甘肃省,图书管理员,0.822582854732047
2020,Q3,甘肃省,儿童心理咨询师,1.7685883850093675
2020,Q3,甘肃省,珠宝设计师,0.5602507366695856
2020,Q3,甘肃省,花艺师,0.13562636124644759
2020,Q3,甘肃省,音乐教师,1.8020364305258363
2020,Q3,甘肃省,舞蹈教师,0.46364276310279284
2020,Q3,甘肃省,保险代理人,0.40530122061368257
2020,Q3,甘肃省,文案策划,2.2879115409054154
2020,Q3,甘肃省,秘书,0.4132971875240692
2020,Q3,甘肃省,接待员,0.23262799632186354
2020,Q3,甘肃省,法律助理,2.404561765526487
2020,Q3,甘肃省,牙科助理,2.2503527029761123
2020,Q3,甘肃省,医疗记录员,1.8244002818019036
2020,Q3,甘肃省,营销专员,0.5407129506962624
2020,Q3,甘肃省,公关专员,0.30587933188130967
2020,Q3,甘肃省,教育咨询顾问,2.2273738203721485
2020,Q3,甘肃省,拍卖师,2.222135594264914
2020,Q3,甘肃省,银行柜员,1.7321073826759898
2020,Q3,甘肃省,零售店经理,0.5973660435857563
2020,Q3,甘肃省,酒店前台,0.11216554387052566
2020,Q3,甘肃省,旅馆经理,0.052796235734545595
2020,Q3,甘肃省,健康顾问,2.1808525514468657
2020,Q3,甘肃省,美发师,0.19812342486184595
2020,Q3,甘肃省,美体师,2.390741044277158
2020,Q3,甘肃省,宠物美容师,1.4853906463742925
2020,Q3,甘肃省,家政服务员,2.162332339764053
2020,Q3,甘肃省,空乘人员,1.18174014544573
2020,Q3,甘肃省,旅行社操作员,1.5734813109091939
